"","ERF056.log2FC","ERF056.padj"
"AT5G02280",-0.76575057747599,0.00138295349844578
"AT5G02380",-0.98978576662224,1.06587514919742e-08
"AT5G02490",-1.136191138818,8.76585622272095e-08
"AT5G02500",-1.07240447313437,3.78443991955599e-15
"AT5G02530",0.337531587912685,0.0171797124369026
"AT5G02580",3.16715285944965,0.0208755183111639
"AT5G02760",0.826803395062433,0.00812556664285114
"AT5G02770",0.259261977764243,0.00775339164697409
"AT5G02870",0.284035635836451,0.0137867878549223
"AT5G02970",0.987493751267395,3.8337718845928e-05
"AT5G03030",0.753327361582765,2.96521593469474e-06
"AT5G03040",0.284826876694905,0.036016746017994
"AT5G03070",0.75548203696926,3.22486563512325e-05
"AT5G03100",0.657106421406847,0.00255376887923571
"AT5G03160",-0.587384414556701,0.0151294278364631
"AT5G03170",-1.2140352084221,0.018295177751637
"AT5G03190",-0.569253904042047,0.00123997421788004
"AT5G03200",-0.573554943500192,0.0279883849981144
"AT5G03290",-0.438543583353234,1.34041970710424e-06
"AT5G03300",-1.19087827036388,4.62855036895602e-06
"AT5G03406",0.513518798233482,0.0375981078449653
"AT5G03435",1.83261569034312,0.022111196276771
"AT5G03495",1.00366196717968,0.00206104958361207
"AT5G03500",0.566049366667658,0.0122881268343065
"AT5G03510",1.01834763815213,0.00551402876441764
"AT5G03520",-0.623444998260634,1.5798761358691e-05
"AT5G03610",-1.0993179561784,1.01928031093491e-10
"AT5G03630",-0.585773715461233,3.91194508153712e-09
"AT5G03720",1.18767324491427,1.31866878669639e-11
"AT5G03730",0.239918826802301,0.0472068903327285
"AT5G03780",1.23669922755146,2.45884955160223e-21
"AT5G04000",2.38488317513432,0.0253084308358817
"AT5G04170",-0.350696076251576,0.00867609415752291
"AT5G04250",0.945095186136284,8.32812888595316e-11
"AT5G04310",1.24531626828843,0.0142798682058181
"AT5G04370",-0.683417307136572,0.0278033280383321
"AT5G04390",3.73985385343211,0.042309203369942
"AT5G04410",-0.346597951270725,0.000363035015265003
"AT5G04470",1.20973399407079,0.021313380021456
"AT5G04480",0.451918697545648,0.00289505721410326
"AT5G04520",0.666112654515935,0.0103971144389413
"AT5G04540",0.18133232005717,0.0296200855902633
"AT5G04600",0.417138775575797,0.00646290630671276
"AT5G04740",-0.376988580164212,0.00084648185874393
"AT5G04750",-0.682743408754425,1.74770684862731e-07
"AT5G04770",0.755106087045522,0.000914311460548117
"AT5G04850",0.411923939362979,0.0374506126704191
"AT5G04890",1.5098406522139,0.0178293073609987
"AT5G04895",0.679160892355646,0.00516920637188187
"AT5G05010",-0.368106364190867,0.0060336835045548
"AT5G05110",0.440162365557535,0.000707119176888215
"AT5G05140",0.388874999264183,2.7705932748054e-08
"AT5G05160",-0.775412405154514,0.024782252360907
"AT5G05190",-0.498681056320018,0.000499673740750197
"AT5G05270",-1.68299362429099,0.038217088851389
"AT5G05340",-0.773485711720662,5.21647901315525e-10
"AT5G05365",-1.01988160440967,1.28620866532005e-08
"AT5G05400",-1.07377142394824,0.0382637971682081
"AT5G05430",-0.958893532404068,0.0030360251822194
"AT5G05440",0.969383867802919,1.75004197191019e-06
"AT5G05460",-0.659968012577855,0.0146023251611577
"AT5G05610",-0.365981812592616,0.0374573615769867
"AT5G05690",-0.885412958407171,0.0265656693506445
"AT5G05730",-0.700304100318177,4.69729753331143e-06
"AT5G06090",0.790949081095494,0.00100887820820567
"AT5G06140",0.342362190868814,0.00985117110731388
"AT5G06160",0.329206686254528,0.0312477735335301
"AT5G06200",2.12783400939056,0.000747301852009659
"AT5G06300",-0.352236508770026,0.000468743480295318
"AT5G06330",0.942223477285355,0.0237812241401801
"AT5G06360",0.448129257892681,0.00345619867428482
"AT5G06440",1.02344432345117,0.000224860344284426
"AT5G06520",-2.88098603315031,0.0120289355303201
"AT5G06530",-1.10179356433991,4.70731608692034e-05
"AT5G06570",1.12785607096574,6.91506538537055e-10
"AT5G06610",-1.06715797905774,0.016654765262752
"AT5G06700",0.338566429366428,0.0162083021254516
"AT5G06720",-0.781641971450575,1.7684358469278e-09
"AT5G06730",-1.1607240878461,4.08744892102627e-18
"AT5G06740",-0.74955361288816,2.06449165932304e-09
"AT5G06810",0.965523640094834,0.0163650530208043
"AT5G06860",-0.619296136666812,9.92200465115328e-09
"AT5G07010",-0.694367466915939,0.017087368164736
"AT5G07020",-0.9015302136246,0.0201130672034462
"AT5G07080",-0.8323561061801,2.62165996242394e-06
"AT5G07100",0.374510633008868,0.000123441576881295
"AT5G07220",-0.378837324764196,0.0252148990485504
"AT5G07290",-0.257351523964696,0.021504872698238
"AT5G07300",0.338689345924894,0.00578844968949043
"AT5G07320",0.978587621218816,1.46108608449746e-05
"AT5G07330",-0.887737375624641,0.0221499438134502
"AT5G07340",-0.469108212591716,0.0213863895730452
"AT5G07350",-0.271621848352654,0.0283754939390158
"AT5G07375",3.58187898533815,0.000376205188056207
"AT5G07460",-1.07252744029607,6.29260093144925e-08
"AT5G07470",-0.407442284021111,0.000823180644079208
"AT5G07480",2.10473317146192,0.000132983201518784
"AT5G07580",-0.850276062866611,0.0300036410309347
"AT5G07610",0.939536296336603,2.08299423973441e-11
"AT5G07620",0.957585219908534,8.13096837779422e-08
"AT5G07680",-0.889179082128398,0.00505678167414325
"AT5G07710",0.719216270187697,0.019465717020177
"AT5G07770",0.678918726471669,0.0493702582324529
"AT5G07780",2.63367762705641,0.022371043713259
"AT5G07820",0.869502812319601,0.0400148957454044
"AT5G07870",-0.600547002738999,0.0472027083929769
"AT5G07920",-0.534583821904813,2.58396493197849e-09
"AT5G08030",1.19343048651539,0.0040987431535425
"AT5G08060",-0.708961096956483,2.68535291055032e-08
"AT5G08150",-1.07404829099575,0.0437106363476324
"AT5G08290",0.328460341746195,0.00519856810721293
"AT5G08300",-0.266340804757641,0.00487772511726755
"AT5G08400",1.21486340575404,0.039729573082533
"AT5G08440",0.409972255450488,0.0401480883812298
"AT5G08500",-0.224811139667915,0.0320161079034679
"AT5G08535",0.467193670880167,0.0325012084744564
"AT5G08550",0.363384243900528,0.0061441176680184
"AT5G08560",-0.239077653536502,0.0233511496144603
"AT5G08570",-0.648672144508391,5.42076074024178e-11
"AT5G08660",0.290281347137123,0.0279540979885537
"AT5G08670",-1.02084698320032,2.46262477119491e-26
"AT5G08680",-0.684542294012266,5.21744811566257e-12
"AT5G08690",-0.85498612493352,1.80072065392951e-16
"AT5G08750",-0.998863290593283,0.000328674532661873
"AT5G08770",-0.962671115473467,6.10166503276483e-06
"AT5G09220",-1.04944537001569,0.0013318518756029
"AT5G09310",-0.459043893648926,0.0355915205547066
"AT5G09355",-1.9209462306904,0.0357105261135493
"AT5G09370",-1.17502157033455,0.0142431234339659
"AT5G09390",0.48953866885244,9.22820934383047e-06
"AT5G09520",0.667275657553437,0.0379970590653583
"AT5G09590",-0.371640030877359,0.0430411508575053
"AT5G09600",-0.581577422265101,2.38827594222463e-10
"AT5G09610",-0.635907306385672,0.0494504426144641
"AT5G09650",-0.624032051098768,0.00251837884423719
"AT5G09740",0.537481585572982,0.00454847632821661
"AT5G09760",0.787151126760382,0.0244641781316859
"AT5G09790",0.44832668616149,0.0381754147419738
"AT5G09800",0.893430174509789,4.18768735573444e-06
"AT5G09810",-0.385816009921211,6.1338154546066e-05
"AT5G09880",0.357932427232148,0.00165018081734808
"AT5G10010",0.270457094438263,0.0427475101980224
"AT5G10450",-0.599806893471383,5.30876747277973e-13
"AT5G10540",-0.668201168901895,3.32251235065713e-08
"AT5G10550",-0.498273377802311,8.06460259505789e-05
"AT5G10650",0.867901414081738,1.83308303312263e-15
"AT5G10690",0.839232588762496,0.0019105188053295
"AT5G10695",-0.368270325113493,0.0434076620627916
"AT5G10710",-0.617290586173951,0.000289915588256197
"AT5G10730",-0.466641393189002,0.0157897760950925
"AT5G10750",-0.437076069695897,0.00021012345933884
"AT5G10770",-0.896596653502299,0.000254264287973347
"AT5G10820",-0.371673373947941,0.00156591255472573
"AT5G10830",-0.480846100879207,1.34968391484318e-06
"AT5G10860",-0.468927658224427,4.38677252863735e-05
"AT5G10930",-0.721547704041408,0.00794310876199761
"AT5G10960",-0.358748361674947,0.0027447227253812
"AT5G10980",0.634480948348748,7.43160129251366e-12
"AT5G11000",0.854512290664988,3.90869750549901e-05
"AT5G11020",1.01361348116301,0.0303539683879385
"AT5G11040",-0.306769167776348,0.0381125100648396
"AT5G11100",0.901221911999515,1.01433124167136e-05
"AT5G11170",0.155664897380028,0.035287166694012
"AT5G11230",-0.428519342916497,0.0313220610462308
"AT5G11410",1.16019031134796,0.0311511267743279
"AT5G11520",-0.857208877431635,9.73839676553366e-14
"AT5G11540",1.46267151415861,0.00203016530534765
"AT5G11670",-0.299362171341716,0.00321992697353396
"AT5G11700",-0.221097184835034,0.0411084204650305
"AT5G11740",-0.559661746609197,0.00048960684158644
"AT5G11770",-0.631061325993219,3.42371453519966e-11
"AT5G11800",-0.560091302557882,0.000406838474153661
"AT5G11880",-0.612407386595347,1.41408394389942e-06
"AT5G11920",-1.13223099247694,0.000554212008172087
"AT5G11970",-0.649512592921521,0.0146508104459104
"AT5G12010",0.272440780405251,0.0379533122507278
"AT5G12040",-0.341267205601619,0.0120026397514899
"AT5G12110",-0.644524406468817,0.0224659171417483
"AT5G12140",-0.577912181744363,4.69730899722206e-07
"AT5G12170",-0.903667049822409,0.000812535825698632
"AT5G12180",1.59774457248345,1.66586309720326e-06
"AT5G12250",-0.916184911542763,0.000730178560245219
"AT5G12330",-0.843170553088673,0.00204587931986972
"AT5G12430",0.639547694690736,1.69847043004243e-05
"AT5G12870",1.7247677442707,5.93230678574449e-06
"AT5G12890",-0.757254874500702,2.00983582236636e-05
"AT5G12970",0.607360506225213,0.0305195912107102
"AT5G13000",0.360845050233825,0.0316773584794917
"AT5G13100",0.766649743545044,0.0180842807074894
"AT5G13110",-0.501709225401723,0.00309801450796054
"AT5G13340",0.62603685925121,0.00154503704072377
"AT5G13370",-0.702258391897754,0.0491361895669136
"AT5G13390",-0.284092150569407,0.0193305160147634
"AT5G13400",-0.766948061991241,0.000550934727735825
"AT5G13420",-0.731691124207395,3.46058322294265e-09
"AT5G13430",-0.52836641005916,3.10360115780635e-06
"AT5G13440",-0.521484715654607,1.54536760252898e-07
"AT5G13450",-0.674566963864924,7.52873967256253e-18
"AT5G13490",-0.442091954120698,0.0128337865739197
"AT5G13500",0.366246532467241,0.043506025801939
"AT5G13560",0.466256889880474,1.31075043378621e-06
"AT5G13570",0.405718869227065,0.0346983022893528
"AT5G13655",-1.25505685398948,0.0319808147398304
"AT5G13680",-0.237214484403439,0.0393814452123672
"AT5G13690",-0.894223099176419,3.90800627483645e-07
"AT5G13700",-1.10732374392934,2.89602923047981e-13
"AT5G13710",-1.05631665478295,5.30114352399742e-05
"AT5G13740",-1.00207403073038,1.51290951529829e-32
"AT5G13750",-0.547491638099739,0.0104391748437443
"AT5G13760",-0.551894237797542,0.000603511531039574
"AT5G13800",0.659108682174948,1.13938097933555e-14
"AT5G13810",-0.26486982627039,0.0296200855902633
"AT5G13890",0.787658021350659,0.000308457856459104
"AT5G13910",2.2340003356428,0.0160421736573168
"AT5G14040",-0.315014356807908,3.98540517064969e-05
"AT5G14120",0.898473733276682,0.000551355328866806
"AT5G14130",1.21842017805741,0.010474616711119
"AT5G14210",0.95876275998667,3.99486563463068e-06
"AT5G14230",-0.482613972234411,0.00366884080348983
"AT5G14420",0.542924924229981,6.22000229159891e-12
"AT5G14440",0.756364687153552,1.48680230346758e-08
"AT5G14450",1.14408056995154,0.0114642538491911
"AT5G14580",0.555665349791948,0.032187992729364
"AT5G14590",-0.581185414141277,5.5680741696691e-07
"AT5G14640",0.393993954839257,0.00100787016632557
"AT5G14720",-0.455787136878602,9.7357641750532e-05
"AT5G14780",-1.15299938459859,1.0615167752895e-16
"AT5G14960",-0.958946023188428,0.000704686291018045
"AT5G15090",-0.612390784798835,0.0278267648503168
"AT5G15265",-1.29477885178719,5.65946350884583e-07
"AT5G15320",-0.563238534125082,0.0241296793936649
"AT5G15350",-0.599698514163489,0.00151209501060978
"AT5G15390",0.64591117401555,0.0422695928455922
"AT5G15490",-0.464912434981593,0.0112245743223132
"AT5G15537",0.927731751662515,0.0182820797791444
"AT5G15540",0.308280490501855,0.0056455407504389
"AT5G15700",0.41920528379828,0.00213859123335272
"AT5G15840",0.964067117582881,0.0428740092769957
"AT5G15850",1.7703659768842,1.01105701703031e-05
"AT5G15860",-0.340334093381466,0.0360834053612343
"AT5G15930",-0.466151974017937,0.000505090192306236
"AT5G15940",-0.597715794486741,0.00727483181407749
"AT5G15960",-1.20973793134408,1.10793604792672e-07
"AT5G16000",-1.25346255976842,0.0391916387871311
"AT5G16010",0.726226481273427,4.84470865776549e-06
"AT5G16050",-0.289933525415616,0.000228130666051661
"AT5G16110",-1.01058173494049,1.57072151844698e-23
"AT5G16150",-0.53970553235243,3.7640472081625e-05
"AT5G16170",-0.726758447839845,0.00750629988166476
"AT5G16260",0.32682446054259,0.0100563592494422
"AT5G16310",-1.03234696569624,2.92406676467651e-05
"AT5G16320",-0.736884400855514,0.00214151026520338
"AT5G16360",-0.589274336197525,9.95876195980837e-06
"AT5G16370",-0.412927517748168,4.31744074743435e-06
"AT5G16440",-0.683583524861974,0.0337633016351952
"AT5G16510",-0.97107013240661,5.11457205826964e-08
"AT5G16570",-0.777950750818718,1.61360060338097e-05
"AT5G16630",0.516733103607824,6.3244098228462e-06
"AT5G16650",0.514693651501432,0.0103078115635915
"AT5G16730",-0.3957271516623,0.000235976236539065
"AT5G16810",-0.691767768756426,0.0142361447076044
"AT5G16910",-0.232757740149965,0.0201848162202559
"AT5G16930",0.366525457620287,0.042094470479951
"AT5G16960",-0.861612175289086,8.06317795012205e-05
"AT5G16970",-0.764659385671225,6.30380970658644e-11
"AT5G16980",-0.747937355518158,0.0108837548150617
"AT5G16990",-0.481368162179919,0.0110073451394502
"AT5G17000",-0.730888012897972,6.92046211064916e-07
"AT5G17010",-0.674821720623295,0.000125412791888547
"AT5G17020",-0.250276759076056,0.0430919396316562
"AT5G17260",2.42843790053124,0.00102045314146719
"AT5G17270",0.797622753170707,1.20838682641142e-05
"AT5G17290",0.983870994535986,6.90848204480272e-08
"AT5G17310",-0.765292900254574,0.0487324253212871
"AT5G17330",-0.733275308401138,1.26697923592559e-13
"AT5G17370",-0.685870740397548,0.000444851629363391
"AT5G17380",-0.911799760988484,7.31661635803614e-17
"AT5G17420",-1.03805191971948,0.0166784400642049
"AT5G17440",0.346890716673813,0.0269893620786069
"AT5G17490",-0.717253815817103,0.032050435995337
"AT5G17510",0.347925215201505,0.022218820725267
"AT5G17530",-0.372055067691983,0.0180993696347875
"AT5G17550",0.565938211936018,0.0182416427100473
"AT5G17630",-0.570332032364802,0.044580018434488
"AT5G17650",-0.377078434748249,0.0188067809962669
"AT5G17660",-0.643536405198207,0.032187992729364
"AT5G17700",-1.8515380970673,1.24374467471039e-05
"AT5G17750",-0.951356775154467,0.0499995631868197
"AT5G17760",-0.415896522188337,0.00502824069261205
"AT5G17770",-0.573971903213203,0.000554212008172087
"AT5G17800",-0.871932352534731,0.0277666483411414
"AT5G17840",-0.572125302537427,0.0307604592095849
"AT5G17860",1.2507912733153,6.3732233347917e-06
"AT5G17910",1.28930991666618,1.07416600851831e-21
"AT5G17920",-1.37680350304672,3.35475923927976e-09
"AT5G17930",0.359196862255695,0.0274741373811067
"AT5G17980",0.547762644144613,0.00111600455749346
"AT5G17990",-0.318272241724505,0.019549441853772
"AT5G18130",0.376436503110569,0.00721216437617251
"AT5G18260",0.436189882592492,0.00475782749989469
"AT5G18300",1.54870731846976,0.0425108507767132
"AT5G18310",0.328678734032007,0.00336259809261936
"AT5G18320",1.70530237025806,0.00148452296127926
"AT5G18390",-0.4917853245999,0.0440586866896505
"AT5G18480",-0.393010008011118,0.00840433287479086
"AT5G18490",0.458839117398833,0.00382174703436217
"AT5G18540",0.546049041124278,0.0259897480623892
"AT5G18570",1.14796211734257,0.00253362790910231
"AT5G18620",0.364113527096488,0.0214976122523479
"AT5G18640",0.317334351316437,0.036986659227922
"AT5G18690",-0.878039399394369,0.0032812980135728
"AT5G18750",0.287105218317783,0.0482361432457771
"AT5G18770",1.39243866155395,1.95138512896864e-09
"AT5G18800",-0.747951112204939,4.16462048057166e-05
"AT5G18810",0.953270675921115,0.00233625585409652
"AT5G18860",-0.798694409227646,7.94845082261957e-05
"AT5G18937",-0.986854329632592,0.0154242996872251
"AT5G18970",1.36451409048037,0.0133826964681856
"AT5G19010",-0.476645293075294,0.000183782252020879
"AT5G19020",-0.515710315491973,0.0224076674812195
"AT5G19070",1.28894996765381,1.15118080193386e-21
"AT5G19080",1.09490063896914,8.58506116110473e-08
"AT5G19150",-0.674301193970554,0.00054945740567562
"AT5G19180",0.304384826671094,0.0487266074823076
"AT5G19290",-1.14826256620553,5.21946199502138e-06
"AT5G19300",0.528548846813837,0.0371714217707696
"AT5G19310",-0.543404632714212,0.00180491025765654
"AT5G19350",0.373545261585015,0.0167227038581117
"AT5G19440",-1.16285440759122,7.53517755207839e-23
"AT5G19450",-0.482602868974886,2.7216061861054e-08
"AT5G19550",-0.471263153000463,3.81421586748203e-09
"AT5G19590",-0.350726494710375,0.0282442802955229
"AT5G19630",-0.864393570140112,0.0376497443809598
"AT5G19760",-0.916109989123562,2.99164402051279e-07
"AT5G19880",-1.07130621866593,3.60943020025501e-05
"AT5G19960",0.487600047453107,0.00353638949520795
"AT5G19980",0.692470190894403,0.0428134583840935
"AT5G20050",0.463934737741263,0.0417946978550929
"AT5G20080",-1.00409351386039,1.80904837296421e-08
"AT5G20160",0.471475392016408,0.00193007899365089
"AT5G20170",0.555478187624191,0.000118007965255142
"AT5G20260",-1.09270647613814,0.00628199926351173
"AT5G20290",0.345063735692067,0.0260933207890306
"AT5G20510",0.851563096417114,0.00111651823111936
"AT5G20550",-0.654895496003073,0.0485425916280449
"AT5G20650",-0.385184937865344,0.0404041042875179
"AT5G20660",-0.413195845175127,0.0183077166919691
"AT5G20710",3.81989978001176,0.0462935825312744
"AT5G20830",-0.426807393246611,0.00333385249463551
"AT5G20850",0.838744342653556,9.81459002183007e-07
"AT5G20860",-1.16099598864417,0.0371714217707696
"AT5G20900",-0.442669817631936,5.93230678574449e-06
"AT5G20960",-0.702877013477533,1.69905015591546e-07
"AT5G21090",-0.383562499920656,2.44670226762539e-06
"AT5G21105",-0.777148630573999,5.20152263662924e-10
"AT5G21140",0.890773709287021,0.00978178098754297
"AT5G21990",0.340910289586866,0.00145830520299863
"AT5G22010",0.426912962462023,0.00293289231014356
"AT5G22060",-0.433819092946892,0.000508551130050233
"AT5G22090",-0.867137767858959,0.0492867921062935
"AT5G22140",-0.689641872955378,0.00452870199622363
"AT5G22220",-0.68086541328571,5.86449132602819e-05
"AT5G22290",0.77314673177306,4.74663996981197e-06
"AT5G22330",0.366014320922394,0.00933766996071178
"AT5G22550",-0.666565021891729,0.00603578699661776
"AT5G22608",0.856168331827776,0.000767057334105598
"AT5G22630",-0.914714848370112,1.18655598737946e-14
"AT5G22640",-0.654248681128401,0.000381518266461308
"AT5G22650",0.275125356560885,0.0145982719967981
"AT5G22794",2.67746117113688,0.00155590949562644
"AT5G22800",1.14315864048385,4.04863685562978e-17
"AT5G22875",0.850345492131209,0.0483682228308867
"AT5G23300",0.660971295217104,0.0103971144389413
"AT5G23360",4.97261497112264,0.000728739080951699
"AT5G23370",1.86085363078596,0.00207337674780742
"AT5G23390",0.434138144766472,4.6939605364408e-05
"AT5G23680",0.563033305857211,0.0250510744238979
"AT5G23690",0.648813170182548,0.0113442676794831
"AT5G23820",-1.1240069379278,5.41795688870527e-06
"AT5G23830",-1.00322984868961,0.00387136789470739
"AT5G23890",-0.522545521237832,3.39442299703234e-05
"AT5G23910",1.29546386661959,3.96184165051745e-10
"AT5G23940",1.0602444584208,0.0010357232469454
"AT5G23950",2.24333290617613,0.00330481062682662
"AT5G24030",0.503842457066454,0.00255871530146369
"AT5G24070",0.923174771311068,0.0144939740808977
"AT5G24080",2.56388355733513,7.49039703506928e-23
"AT5G24090",-0.459193808888665,0.000595293588074719
"AT5G24290",-0.962656415193234,3.36658650888578e-06
"AT5G24320",0.591419538625224,1.99256323774055e-08
"AT5G24390",-0.671620025997405,0.0446333003094079
"AT5G24400",-0.430042711083371,0.0178600886360197
"AT5G24430",0.422730324231254,5.57963416658428e-06
"AT5G24460",0.496252307173276,0.000253353100537304
"AT5G24470",1.03261426798185,3.68051889334617e-11
"AT5G24590",-0.370371236731645,0.000260602670498072
"AT5G24600",-0.59854136552129,0.0133771986137862
"AT5G24610",-0.866894925526054,1.23975330179241e-11
"AT5G24650",-0.485189420981636,0.0200061391548802
"AT5G24670",0.399286795962424,0.00301375075283132
"AT5G24680",0.958633556021895,0.00660556582827888
"AT5G24760",-0.446829101286473,0.0119751441623215
"AT5G24770",-2.25294357673348,0.00165018081734808
"AT5G25070",0.671596326872876,0.00152814587108378
"AT5G25260",-0.811699554555165,0.00142722284327524
"AT5G25265",-0.363840361421572,0.0483017617742994
"AT5G25450",-0.576856340862368,0.0283769575603122
"AT5G25460",0.944739652614449,0.0440586866896505
"AT5G25640",-1.04640215260178,0.0478198564421302
"AT5G25755",1.56278638757878,0.0346983022893528
"AT5G25800",0.531872003395206,0.0312563577187992
"AT5G25820",0.894180451631368,0.0472269790067876
"AT5G25890",-0.749116450726514,5.84632862667059e-05
"AT5G25900",-0.607324074628248,0.0184671980568072
"AT5G25930",-0.450495245763411,0.000892600762172089
"AT5G25940",-0.466408053955104,0.00255019425388728
"AT5G26030",-0.461569086275728,0.000225969446385007
"AT5G26280",-1.16669385616108,9.86144736062061e-08
"AT5G26340",-0.813435835712219,2.59509529624155e-25
"AT5G26570",-0.502822721380241,0.013862154831416
"AT5G26610",0.296480895303278,0.0343452658405645
"AT5G26667",-0.424442150659156,0.0213401848541977
"AT5G26710",0.28406796934028,0.0499905513117541
"AT5G26742",-0.544366360603181,0.000508101490773682
"AT5G26760",0.422347091247248,1.90397132113234e-06
"AT5G26770",-0.51330722586049,0.000126675919004828
"AT5G26780",-0.986704924147736,1.2786045932598e-08
"AT5G26820",0.790108561993679,0.000662694129847481
"AT5G26860",0.307186517644529,0.00389798026099301
"AT5G26910",-0.609402160685105,0.00554418227002362
"AT5G27020",-1.2641332319407,0.0211807595086755
"AT5G27120",0.607565792006436,7.45683669701005e-05
"AT5G27330",1.00963423826199,0.00246172801116485
"AT5G27350",-0.647028076967964,1.96831833562515e-08
"AT5G27380",-0.522464186357419,0.000452898619715566
"AT5G27520",-0.282073442345191,0.0139519649157251
"AT5G27600",-0.473060439108724,3.06947923572228e-05
"AT5G27680",0.861012055992938,0.0404343107844528
"AT5G27860",0.434390415254081,0.0285262147175276
"AT5G27980",1.04795286358519,0.0428797768318473
"AT5G27990",0.681946554638908,0.000424721590291072
"AT5G28050",-0.720290052906651,7.17775527860621e-08
"AT5G28080",-0.580291861153213,0.0014674812324897
"AT5G28350",-0.339332094836694,0.00640906147027893
"AT5G28510",-2.16853120723987,7.16834657530419e-82
"AT5G28520",-1.62308941982208,2.32143912850659e-08
"AT5G30500",2.57375339182484,0.00132500784136002
"AT5G30510",-0.581704919926058,0.0400148957454044
"AT5G32460",-1.54466326768071,3.41812995697688e-05
"AT5G33320",-0.795187310792147,8.99681340176629e-07
"AT5G33340",4.40828480141984,0.000133668583460421
"AT5G33355",-1.29116644966257,5.59905376484862e-06
"AT5G34850",-0.780745671302883,7.99784526700707e-09
"AT5G34853",-0.334653800566248,0.0377510245009277
"AT5G35170",1.38290724352429,9.53431961843654e-06
"AT5G35180",-0.461950203574742,2.8561171620786e-06
"AT5G35200",0.29387069221536,0.00130285756500822
"AT5G35320",-0.664730297354955,0.00812288880288903
"AT5G35410",0.534042421217013,0.000963963098648777
"AT5G35460",-0.339844783493783,0.0182523716196321
"AT5G35560",-0.241809602185923,0.0187760177034311
"AT5G35570",-0.231478556952581,0.0182416427100473
"AT5G35735",-0.463146707146582,2.78391287547943e-08
"AT5G35750",-0.665468974232492,0.0193045756487012
"AT5G36110",0.693351429700795,0.0206112455039894
"AT5G36180",1.86536795949276,0.0141523482759647
"AT5G36210",-0.445100040897666,0.000429327012998431
"AT5G36220",-0.707348993310719,0.000712288176455462
"AT5G36230",-0.37891054080185,3.89213923890462e-05
"AT5G36290",-0.382523170008017,0.00512078571132891
"AT5G36880",-0.534751171578833,2.15914982987461e-13
"AT5G36925",-0.576747936794913,0.00881321268897201
"AT5G37130",-0.252892527600132,0.0433938388457251
"AT5G37350",0.404339492219116,0.0183077166919691
"AT5G37510",-0.738882464295373,1.4496432453465e-13
"AT5G37550",-0.793900892570794,0.00163791443008061
"AT5G37600",-0.712142186355677,7.95432642372681e-14
"AT5G37660",2.46242718428478,0.0175422188575713
"AT5G37670",-1.00988951870019,0.00818826161863218
"AT5G37740",-0.404614575676285,0.0160179420183239
"AT5G37750",-0.634784751172996,0.0131870157861013
"AT5G37770",-0.398750102423296,0.000249601278808825
"AT5G37780",-0.379588279856497,0.000170674810043778
"AT5G37830",-0.553839752453749,8.08817363093554e-06
"AT5G38010",-0.662073161389032,0.0147475264516201
"AT5G38200",-0.659444413067629,0.0076615413393392
"AT5G38280",-0.514500481111938,2.09613184350922e-06
"AT5G38480",-0.637610657312038,3.81700841050229e-06
"AT5G38530",-0.901730143540697,2.01140490791079e-06
"AT5G38840",0.477892277857423,0.00104066357751218
"AT5G38850",0.441832620498179,0.0175422188575713
"AT5G38900",-0.871303307916878,3.85973931708093e-06
"AT5G39040",-0.526803107353071,1.19767245622098e-06
"AT5G39340",-0.640791117775773,0.00708342045374029
"AT5G39471",4.17562287390865,0.0286204501687772
"AT5G39550",-0.728765045785339,0.0385735164101424
"AT5G39570",-0.739623110313251,3.16099626653945e-09
"AT5G39660",0.194633933641759,0.0370761009144539
"AT5G39710",1.19923777959702,0.000113051802674948
"AT5G39950",-0.506568365634447,0.00073745069814811
"AT5G40100",0.517688009395046,0.00491999123959424
"AT5G40350",-0.993529337760918,0.0422695928455922
"AT5G40370",-0.43525855320628,0.012602036194654
"AT5G40390",0.977759535960807,2.39821849951836e-06
"AT5G40400",0.862680501768116,0.0358103173313214
"AT5G40450",-0.481363120869667,0.00524114159211308
"AT5G40480",0.514352505146163,0.0184112496883525
"AT5G40530",0.50273875937444,0.0141996980600937
"AT5G40540",0.337498638979386,0.0254774786226578
"AT5G40640",0.468494273475611,0.0148467807387304
"AT5G40650",-0.437327878764515,0.0472954398549371
"AT5G40740",0.312797628489572,0.0401587727963678
"AT5G40760",-0.676894470747562,7.17432591304802e-11
"AT5G40780",-0.784152241431498,2.42791437601378e-18
"AT5G40800",-1.35281095229816,0.0448461703184266
"AT5G40810",-0.675288196748022,2.02705465458732e-10
"AT5G40840",0.947459549831753,2.70521728407589e-13
"AT5G40910",-1.00989248988428,1.73571180073791e-16
"AT5G40920",-1.22771417980265,2.3104892547575e-25
"AT5G40930",-0.42542689812327,0.00078168711168681
"AT5G40940",-0.854110369771751,0.0494504426144641
"AT5G41020",0.604738915200602,0.000109492079581385
"AT5G41190",0.467520696261513,0.0200001093081233
"AT5G41210",-0.862401001262318,5.70513539548243e-06
"AT5G41260",-0.464429399799958,0.00140847448247497
"AT5G41360",0.256919615201265,0.0329883808647275
"AT5G41600",0.711963892831901,2.04262981910196e-06
"AT5G41670",-0.383370104291476,0.0292348597180746
"AT5G41700",-0.418578040010743,0.0257834130337147
"AT5G41790",-0.475325304071276,0.000211813307791147
"AT5G41800",-0.349780481443266,0.0375261484738393
"AT5G41810",-0.774994577773048,8.4847176628073e-09
"AT5G42020",-0.338625381854813,0.0316045077853537
"AT5G42080",-0.214024692874169,0.0374260030686625
